W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] 
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] *****************************************
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] *****************************************
logs/muonh_kmaxwell_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_steps3125_seed5.txt
step:0/3125 val_loss:10.99928 train_time:0.003s step_avg:nanms
step:1/3125 train_time:5.623s step_avg:5623.29ms
step:2528/3125 train_time:922.260s step_avg:364.82ms
step:2529/3125 train_time:922.634s step_avg:364.82ms
step:2530/3125 train_time:922.992s step_avg:364.82ms
step:2531/3125 train_time:923.355s step_avg:364.82ms
step:2532/3125 train_time:923.717s step_avg:364.82ms
step:2533/3125 train_time:924.076s step_avg:364.81ms
step:2534/3125 train_time:924.449s step_avg:364.82ms
step:2535/3125 train_time:924.821s step_avg:364.82ms
step:2536/3125 train_time:925.193s step_avg:364.82ms
step:2537/3125 train_time:925.564s step_avg:364.83ms
step:2538/3125 train_time:925.935s step_avg:364.83ms
step:2539/3125 train_time:926.299s step_avg:364.83ms
step:2540/3125 train_time:926.678s step_avg:364.83ms
step:2541/3125 train_time:927.049s step_avg:364.84ms
step:2542/3125 train_time:927.422s step_avg:364.84ms
step:2543/3125 train_time:927.792s step_avg:364.84ms
step:2544/3125 train_time:928.164s step_avg:364.84ms
step:2545/3125 train_time:928.535s step_avg:364.85ms
step:2546/3125 train_time:928.906s step_avg:364.85ms
step:2547/3125 train_time:929.281s step_avg:364.85ms
step:2548/3125 train_time:929.654s step_avg:364.86ms
step:2549/3125 train_time:930.024s step_avg:364.86ms
step:2550/3125 train_time:930.396s step_avg:364.86ms
step:2551/3125 train_time:930.767s step_avg:364.86ms
step:2552/3125 train_time:931.139s step_avg:364.87ms
step:2553/3125 train_time:931.511s step_avg:364.87ms
step:2554/3125 train_time:931.883s step_avg:364.87ms
step:2555/3125 train_time:932.253s step_avg:364.87ms
step:2556/3125 train_time:932.614s step_avg:364.87ms
step:2557/3125 train_time:932.983s step_avg:364.87ms
step:2558/3125 train_time:933.355s step_avg:364.88ms
step:2559/3125 train_time:933.729s step_avg:364.88ms
step:2560/3125 train_time:934.101s step_avg:364.88ms
step:2561/3125 train_time:934.472s step_avg:364.89ms
step:2562/3125 train_time:934.843s step_avg:364.89ms
step:2563/3125 train_time:935.202s step_avg:364.89ms
step:2564/3125 train_time:935.560s step_avg:364.88ms
step:2565/3125 train_time:935.921s step_avg:364.88ms
step:2566/3125 train_time:936.294s step_avg:364.88ms
step:2567/3125 train_time:936.671s step_avg:364.89ms
step:2568/3125 train_time:937.043s step_avg:364.89ms
step:2569/3125 train_time:937.415s step_avg:364.89ms
step:2570/3125 train_time:937.789s step_avg:364.90ms
step:2571/3125 train_time:938.163s step_avg:364.90ms
step:2572/3125 train_time:938.534s step_avg:364.90ms
step:2573/3125 train_time:938.904s step_avg:364.91ms
step:2574/3125 train_time:939.263s step_avg:364.90ms
step:2575/3125 train_time:939.622s step_avg:364.90ms
step:2576/3125 train_time:939.982s step_avg:364.90ms
step:2577/3125 train_time:940.343s step_avg:364.90ms
step:2578/3125 train_time:940.704s step_avg:364.90ms
step:2579/3125 train_time:941.062s step_avg:364.89ms
step:2580/3125 train_time:941.422s step_avg:364.89ms
step:2581/3125 train_time:941.781s step_avg:364.89ms
step:2582/3125 train_time:942.142s step_avg:364.89ms
step:2583/3125 train_time:942.502s step_avg:364.89ms
step:2584/3125 train_time:942.860s step_avg:364.88ms
step:2585/3125 train_time:943.232s step_avg:364.89ms
step:2586/3125 train_time:943.602s step_avg:364.89ms
step:2587/3125 train_time:943.974s step_avg:364.89ms
step:2588/3125 train_time:944.344s step_avg:364.89ms
step:2589/3125 train_time:944.716s step_avg:364.90ms
step:2590/3125 train_time:945.089s step_avg:364.90ms
step:2591/3125 train_time:945.460s step_avg:364.90ms
step:2592/3125 train_time:945.822s step_avg:364.90ms
step:2593/3125 train_time:946.182s step_avg:364.90ms
step:2594/3125 train_time:946.543s step_avg:364.90ms
step:2595/3125 train_time:946.907s step_avg:364.90ms
step:2596/3125 train_time:947.266s step_avg:364.89ms
step:2597/3125 train_time:947.626s step_avg:364.89ms
step:2598/3125 train_time:947.987s step_avg:364.89ms
step:2599/3125 train_time:948.348s step_avg:364.89ms
step:2600/3125 train_time:948.717s step_avg:364.89ms
step:2601/3125 train_time:949.086s step_avg:364.89ms
step:2602/3125 train_time:949.452s step_avg:364.89ms
step:2603/3125 train_time:949.823s step_avg:364.90ms
step:2604/3125 train_time:950.182s step_avg:364.89ms
step:2605/3125 train_time:950.545s step_avg:364.89ms
step:2606/3125 train_time:950.906s step_avg:364.89ms
step:2607/3125 train_time:951.267s step_avg:364.89ms
step:2608/3125 train_time:951.630s step_avg:364.89ms
step:2609/3125 train_time:951.989s step_avg:364.89ms
step:2610/3125 train_time:952.362s step_avg:364.89ms
step:2611/3125 train_time:952.729s step_avg:364.89ms
step:2612/3125 train_time:953.104s step_avg:364.89ms
step:2613/3125 train_time:953.473s step_avg:364.90ms
step:2614/3125 train_time:953.844s step_avg:364.90ms
step:2615/3125 train_time:954.214s step_avg:364.90ms
step:2616/3125 train_time:954.589s step_avg:364.90ms
step:2617/3125 train_time:954.960s step_avg:364.91ms
step:2618/3125 train_time:955.333s step_avg:364.91ms
step:2619/3125 train_time:955.705s step_avg:364.91ms
step:2620/3125 train_time:956.064s step_avg:364.91ms
step:2621/3125 train_time:956.423s step_avg:364.91ms
step:2622/3125 train_time:956.784s step_avg:364.91ms
step:2623/3125 train_time:957.146s step_avg:364.90ms
step:2624/3125 train_time:957.510s step_avg:364.90ms
step:2625/3125 train_time:957.872s step_avg:364.90ms
step:2625/3125 val_loss:3.32697 train_time:957.872s step_avg:366.27ms
step:2626/3125 train_time:958.246s step_avg:364.91ms
step:2627/3125 train_time:958.615s step_avg:364.91ms
step:2628/3125 train_time:958.980s step_avg:364.91ms
step:2629/3125 train_time:959.348s step_avg:364.91ms
step:2630/3125 train_time:959.708s step_avg:364.91ms
step:2631/3125 train_time:960.069s step_avg:364.91ms
step:2632/3125 train_time:960.428s step_avg:364.90ms
step:2633/3125 train_time:960.799s step_avg:364.91ms
step:2634/3125 train_time:961.160s step_avg:364.91ms
step:2635/3125 train_time:961.534s step_avg:364.91ms
step:2636/3125 train_time:961.896s step_avg:364.91ms
step:2637/3125 train_time:962.255s step_avg:364.91ms
step:2638/3125 train_time:962.620s step_avg:364.91ms
step:2639/3125 train_time:962.982s step_avg:364.90ms
step:2640/3125 train_time:963.343s step_avg:364.90ms
step:2641/3125 train_time:963.708s step_avg:364.90ms
step:2642/3125 train_time:964.069s step_avg:364.90ms
step:2643/3125 train_time:964.430s step_avg:364.90ms
step:2644/3125 train_time:964.790s step_avg:364.90ms
step:2645/3125 train_time:965.150s step_avg:364.90ms
step:2646/3125 train_time:965.515s step_avg:364.90ms
step:2647/3125 train_time:965.878s step_avg:364.90ms
step:2648/3125 train_time:966.238s step_avg:364.89ms
step:2649/3125 train_time:966.601s step_avg:364.89ms
step:2650/3125 train_time:966.961s step_avg:364.89ms
step:2651/3125 train_time:967.320s step_avg:364.89ms
step:2652/3125 train_time:967.681s step_avg:364.89ms
step:2653/3125 train_time:968.041s step_avg:364.89ms
step:2654/3125 train_time:968.413s step_avg:364.89ms
step:2655/3125 train_time:968.774s step_avg:364.89ms
step:2656/3125 train_time:969.135s step_avg:364.89ms
step:2657/3125 train_time:969.497s step_avg:364.88ms
step:2658/3125 train_time:969.855s step_avg:364.88ms
step:2659/3125 train_time:970.213s step_avg:364.88ms
step:2660/3125 train_time:970.573s step_avg:364.88ms
step:2661/3125 train_time:970.971s step_avg:364.89ms
step:2662/3125 train_time:971.330s step_avg:364.89ms
step:2663/3125 train_time:971.687s step_avg:364.88ms
step:2664/3125 train_time:972.047s step_avg:364.88ms
step:2665/3125 train_time:972.408s step_avg:364.88ms
step:2666/3125 train_time:972.775s step_avg:364.88ms
step:2667/3125 train_time:973.139s step_avg:364.88ms
step:2668/3125 train_time:973.498s step_avg:364.88ms
step:2669/3125 train_time:973.873s step_avg:364.88ms
step:2670/3125 train_time:974.244s step_avg:364.89ms
step:2671/3125 train_time:974.603s step_avg:364.88ms
step:2672/3125 train_time:974.963s step_avg:364.88ms
step:2673/3125 train_time:975.324s step_avg:364.88ms
step:2674/3125 train_time:975.686s step_avg:364.88ms
step:2675/3125 train_time:976.046s step_avg:364.88ms
step:2676/3125 train_time:976.406s step_avg:364.88ms
step:2677/3125 train_time:976.767s step_avg:364.87ms
step:2678/3125 train_time:977.126s step_avg:364.87ms
step:2679/3125 train_time:977.488s step_avg:364.87ms
step:2680/3125 train_time:977.860s step_avg:364.87ms
step:2681/3125 train_time:978.233s step_avg:364.88ms
step:2682/3125 train_time:978.605s step_avg:364.88ms
step:2683/3125 train_time:978.978s step_avg:364.88ms
step:2684/3125 train_time:979.351s step_avg:364.88ms
step:2685/3125 train_time:979.726s step_avg:364.89ms
step:2686/3125 train_time:980.099s step_avg:364.89ms
step:2687/3125 train_time:980.471s step_avg:364.89ms
step:2688/3125 train_time:980.843s step_avg:364.90ms
step:2689/3125 train_time:981.217s step_avg:364.90ms
step:2690/3125 train_time:981.593s step_avg:364.90ms
step:2691/3125 train_time:981.968s step_avg:364.91ms
step:2692/3125 train_time:982.340s step_avg:364.91ms
step:2693/3125 train_time:982.712s step_avg:364.91ms
step:2694/3125 train_time:983.087s step_avg:364.92ms
step:2695/3125 train_time:983.456s step_avg:364.92ms
step:2696/3125 train_time:983.832s step_avg:364.92ms
step:2697/3125 train_time:984.203s step_avg:364.93ms
step:2698/3125 train_time:984.579s step_avg:364.93ms
step:2699/3125 train_time:984.952s step_avg:364.93ms
step:2700/3125 train_time:985.324s step_avg:364.93ms
step:2701/3125 train_time:985.696s step_avg:364.94ms
step:2702/3125 train_time:986.068s step_avg:364.94ms
step:2703/3125 train_time:986.439s step_avg:364.94ms
step:2704/3125 train_time:986.810s step_avg:364.94ms
step:2705/3125 train_time:987.182s step_avg:364.95ms
step:2706/3125 train_time:987.552s step_avg:364.95ms
step:2707/3125 train_time:987.922s step_avg:364.95ms
step:2708/3125 train_time:988.299s step_avg:364.96ms
step:2709/3125 train_time:988.670s step_avg:364.96ms
step:2710/3125 train_time:989.042s step_avg:364.96ms
step:2711/3125 train_time:989.412s step_avg:364.96ms
step:2712/3125 train_time:989.784s step_avg:364.96ms
step:2713/3125 train_time:990.156s step_avg:364.97ms
step:2714/3125 train_time:990.526s step_avg:364.97ms
step:2715/3125 train_time:990.896s step_avg:364.97ms
step:2716/3125 train_time:991.267s step_avg:364.97ms
step:2717/3125 train_time:991.629s step_avg:364.97ms
step:2718/3125 train_time:992.000s step_avg:364.97ms
step:2719/3125 train_time:992.372s step_avg:364.98ms
step:2720/3125 train_time:992.745s step_avg:364.98ms
step:2721/3125 train_time:993.117s step_avg:364.98ms
step:2722/3125 train_time:993.488s step_avg:364.98ms
step:2723/3125 train_time:993.860s step_avg:364.99ms
step:2724/3125 train_time:994.231s step_avg:364.99ms
step:2725/3125 train_time:994.604s step_avg:364.99ms
step:2726/3125 train_time:994.976s step_avg:364.99ms
step:2727/3125 train_time:995.333s step_avg:364.99ms
step:2728/3125 train_time:995.707s step_avg:365.00ms
step:2729/3125 train_time:996.078s step_avg:365.00ms
step:2730/3125 train_time:996.449s step_avg:365.00ms
step:2731/3125 train_time:996.820s step_avg:365.00ms
step:2732/3125 train_time:997.191s step_avg:365.00ms
step:2733/3125 train_time:997.561s step_avg:365.01ms
step:2734/3125 train_time:997.931s step_avg:365.01ms
step:2735/3125 train_time:998.301s step_avg:365.01ms
step:2736/3125 train_time:998.672s step_avg:365.01ms
step:2737/3125 train_time:999.043s step_avg:365.01ms
step:2738/3125 train_time:999.422s step_avg:365.02ms
step:2739/3125 train_time:999.793s step_avg:365.02ms
step:2740/3125 train_time:1000.165s step_avg:365.02ms
step:2741/3125 train_time:1000.524s step_avg:365.02ms
step:2742/3125 train_time:1000.885s step_avg:365.02ms
step:2743/3125 train_time:1001.244s step_avg:365.02ms
step:2744/3125 train_time:1001.601s step_avg:365.01ms
step:2745/3125 train_time:1001.960s step_avg:365.01ms
step:2746/3125 train_time:1002.333s step_avg:365.02ms
step:2747/3125 train_time:1002.705s step_avg:365.02ms
step:2748/3125 train_time:1003.074s step_avg:365.02ms
step:2749/3125 train_time:1003.446s step_avg:365.02ms
step:2750/3125 train_time:1003.817s step_avg:365.02ms
step:2750/3125 val_loss:3.31061 train_time:1003.820s step_avg:367.58ms
step:2751/3125 train_time:1004.195s step_avg:365.03ms
step:2752/3125 train_time:1004.568s step_avg:365.03ms
step:2753/3125 train_time:1004.940s step_avg:365.03ms
step:2754/3125 train_time:1005.311s step_avg:365.04ms
step:2755/3125 train_time:1005.684s step_avg:365.04ms
step:2756/3125 train_time:1006.058s step_avg:365.04ms
step:2757/3125 train_time:1006.428s step_avg:365.04ms
step:2758/3125 train_time:1006.798s step_avg:365.05ms
step:2759/3125 train_time:1007.170s step_avg:365.05ms
step:2760/3125 train_time:1007.540s step_avg:365.05ms
step:2761/3125 train_time:1007.912s step_avg:365.05ms
step:2762/3125 train_time:1008.284s step_avg:365.06ms
step:2763/3125 train_time:1008.655s step_avg:365.06ms
step:2764/3125 train_time:1009.034s step_avg:365.06ms
step:2765/3125 train_time:1009.405s step_avg:365.06ms
step:2766/3125 train_time:1009.776s step_avg:365.07ms
step:2767/3125 train_time:1010.150s step_avg:365.07ms
step:2768/3125 train_time:1010.522s step_avg:365.07ms
step:2769/3125 train_time:1010.896s step_avg:365.08ms
step:2770/3125 train_time:1011.267s step_avg:365.08ms
step:2771/3125 train_time:1011.637s step_avg:365.08ms
step:2772/3125 train_time:1012.009s step_avg:365.08ms
step:2773/3125 train_time:1012.378s step_avg:365.08ms
step:2774/3125 train_time:1012.735s step_avg:365.08ms
step:2775/3125 train_time:1013.102s step_avg:365.08ms
step:2776/3125 train_time:1013.463s step_avg:365.08ms
step:2777/3125 train_time:1013.823s step_avg:365.08ms
step:2778/3125 train_time:1014.183s step_avg:365.08ms
step:2779/3125 train_time:1014.543s step_avg:365.07ms
step:2780/3125 train_time:1014.905s step_avg:365.07ms
step:2781/3125 train_time:1015.274s step_avg:365.08ms
step:2782/3125 train_time:1015.644s step_avg:365.08ms
step:2783/3125 train_time:1016.016s step_avg:365.08ms
step:2784/3125 train_time:1016.386s step_avg:365.08ms
step:2785/3125 train_time:1016.753s step_avg:365.08ms
step:2786/3125 train_time:1017.112s step_avg:365.08ms
step:2787/3125 train_time:1017.473s step_avg:365.08ms
step:2788/3125 train_time:1017.840s step_avg:365.08ms
step:2789/3125 train_time:1018.208s step_avg:365.08ms
step:2790/3125 train_time:1018.567s step_avg:365.08ms
step:2791/3125 train_time:1018.926s step_avg:365.08ms
step:2792/3125 train_time:1019.287s step_avg:365.07ms
step:2793/3125 train_time:1019.645s step_avg:365.07ms
step:2794/3125 train_time:1020.006s step_avg:365.07ms
step:2795/3125 train_time:1020.369s step_avg:365.07ms
step:2796/3125 train_time:1020.737s step_avg:365.07ms
step:2797/3125 train_time:1021.107s step_avg:365.07ms
step:2798/3125 train_time:1021.477s step_avg:365.07ms
step:2799/3125 train_time:1021.846s step_avg:365.08ms
step:2800/3125 train_time:1022.218s step_avg:365.08ms
step:2801/3125 train_time:1022.590s step_avg:365.08ms
step:2802/3125 train_time:1022.962s step_avg:365.08ms
step:2803/3125 train_time:1023.334s step_avg:365.09ms
step:2804/3125 train_time:1023.715s step_avg:365.09ms
step:2805/3125 train_time:1024.075s step_avg:365.09ms
step:2806/3125 train_time:1024.435s step_avg:365.09ms
step:2807/3125 train_time:1024.799s step_avg:365.09ms
step:2808/3125 train_time:1025.157s step_avg:365.08ms
step:2809/3125 train_time:1025.530s step_avg:365.09ms
step:2810/3125 train_time:1025.902s step_avg:365.09ms
step:2811/3125 train_time:1026.259s step_avg:365.09ms
step:2812/3125 train_time:1026.620s step_avg:365.09ms
step:2813/3125 train_time:1026.981s step_avg:365.08ms
step:2814/3125 train_time:1027.341s step_avg:365.08ms
step:2815/3125 train_time:1027.702s step_avg:365.08ms
step:2816/3125 train_time:1028.066s step_avg:365.08ms
step:2817/3125 train_time:1028.431s step_avg:365.08ms
step:2818/3125 train_time:1028.791s step_avg:365.08ms
step:2819/3125 train_time:1029.153s step_avg:365.08ms
step:2820/3125 train_time:1029.512s step_avg:365.08ms
step:2821/3125 train_time:1029.870s step_avg:365.07ms
step:2822/3125 train_time:1030.228s step_avg:365.07ms
step:2823/3125 train_time:1030.588s step_avg:365.07ms
step:2824/3125 train_time:1030.949s step_avg:365.07ms
step:2825/3125 train_time:1031.308s step_avg:365.06ms
step:2826/3125 train_time:1031.672s step_avg:365.06ms
step:2827/3125 train_time:1032.054s step_avg:365.07ms
step:2828/3125 train_time:1032.425s step_avg:365.07ms
step:2829/3125 train_time:1032.798s step_avg:365.08ms
step:2830/3125 train_time:1033.169s step_avg:365.08ms
step:2831/3125 train_time:1033.540s step_avg:365.08ms
step:2832/3125 train_time:1033.904s step_avg:365.08ms
step:2833/3125 train_time:1034.263s step_avg:365.08ms
step:2834/3125 train_time:1034.624s step_avg:365.08ms
step:2835/3125 train_time:1034.994s step_avg:365.08ms
step:2836/3125 train_time:1035.355s step_avg:365.08ms
step:2837/3125 train_time:1035.715s step_avg:365.07ms
step:2838/3125 train_time:1036.075s step_avg:365.07ms
step:2839/3125 train_time:1036.435s step_avg:365.07ms
step:2840/3125 train_time:1036.800s step_avg:365.07ms
step:2841/3125 train_time:1037.160s step_avg:365.07ms
step:2842/3125 train_time:1037.521s step_avg:365.07ms
step:2843/3125 train_time:1037.880s step_avg:365.07ms
step:2844/3125 train_time:1038.243s step_avg:365.06ms
step:2845/3125 train_time:1038.602s step_avg:365.06ms
step:2846/3125 train_time:1038.967s step_avg:365.06ms
step:2847/3125 train_time:1039.327s step_avg:365.06ms
step:2848/3125 train_time:1039.687s step_avg:365.06ms
step:2849/3125 train_time:1040.047s step_avg:365.06ms
step:2850/3125 train_time:1040.424s step_avg:365.06ms
step:2851/3125 train_time:1040.825s step_avg:365.07ms
step:2852/3125 train_time:1041.184s step_avg:365.07ms
step:2853/3125 train_time:1041.545s step_avg:365.07ms
step:2854/3125 train_time:1041.903s step_avg:365.07ms
step:2855/3125 train_time:1042.264s step_avg:365.07ms
step:2856/3125 train_time:1042.625s step_avg:365.06ms
step:2857/3125 train_time:1042.985s step_avg:365.06ms
step:2858/3125 train_time:1043.346s step_avg:365.06ms
step:2859/3125 train_time:1043.707s step_avg:365.06ms
step:2860/3125 train_time:1044.070s step_avg:365.06ms
step:2861/3125 train_time:1044.432s step_avg:365.06ms
step:2862/3125 train_time:1044.794s step_avg:365.06ms
step:2863/3125 train_time:1045.151s step_avg:365.05ms
step:2864/3125 train_time:1045.513s step_avg:365.05ms
step:2865/3125 train_time:1045.874s step_avg:365.05ms
step:2866/3125 train_time:1046.248s step_avg:365.05ms
step:2867/3125 train_time:1046.619s step_avg:365.06ms
step:2868/3125 train_time:1046.989s step_avg:365.06ms
step:2869/3125 train_time:1047.362s step_avg:365.06ms
step:2870/3125 train_time:1047.734s step_avg:365.06ms
step:2871/3125 train_time:1048.105s step_avg:365.07ms
step:2872/3125 train_time:1048.477s step_avg:365.07ms
step:2873/3125 train_time:1048.848s step_avg:365.07ms
step:2874/3125 train_time:1049.219s step_avg:365.07ms
step:2875/3125 train_time:1049.590s step_avg:365.07ms
step:2875/3125 val_loss:3.29585 train_time:1049.591s step_avg:366.17ms
step:2876/3125 train_time:1049.970s step_avg:365.08ms
step:2877/3125 train_time:1050.342s step_avg:365.08ms
step:2878/3125 train_time:1050.705s step_avg:365.08ms
step:2879/3125 train_time:1051.077s step_avg:365.08ms
step:2880/3125 train_time:1051.438s step_avg:365.08ms
step:2881/3125 train_time:1051.806s step_avg:365.08ms
step:2882/3125 train_time:1052.173s step_avg:365.08ms
step:2883/3125 train_time:1052.544s step_avg:365.09ms
step:2884/3125 train_time:1052.915s step_avg:365.09ms
step:2885/3125 train_time:1053.289s step_avg:365.09ms
step:2886/3125 train_time:1053.661s step_avg:365.09ms
step:2887/3125 train_time:1054.032s step_avg:365.10ms
step:2888/3125 train_time:1054.392s step_avg:365.09ms
step:2889/3125 train_time:1054.755s step_avg:365.09ms
step:2890/3125 train_time:1055.117s step_avg:365.09ms
step:2891/3125 train_time:1055.475s step_avg:365.09ms
step:2892/3125 train_time:1055.834s step_avg:365.09ms
step:2893/3125 train_time:1056.193s step_avg:365.09ms
step:2894/3125 train_time:1056.562s step_avg:365.09ms
step:2895/3125 train_time:1056.934s step_avg:365.09ms
step:2896/3125 train_time:1057.303s step_avg:365.09ms
step:2897/3125 train_time:1057.673s step_avg:365.09ms
step:2898/3125 train_time:1058.044s step_avg:365.09ms
step:2899/3125 train_time:1058.413s step_avg:365.10ms
step:2900/3125 train_time:1058.793s step_avg:365.10ms
step:2901/3125 train_time:1059.165s step_avg:365.10ms
step:2902/3125 train_time:1059.535s step_avg:365.11ms
step:2903/3125 train_time:1059.907s step_avg:365.11ms
step:2904/3125 train_time:1060.265s step_avg:365.10ms
step:2905/3125 train_time:1060.625s step_avg:365.10ms
step:2906/3125 train_time:1060.988s step_avg:365.10ms
step:2907/3125 train_time:1061.347s step_avg:365.10ms
step:2908/3125 train_time:1061.707s step_avg:365.10ms
step:2909/3125 train_time:1062.068s step_avg:365.10ms
step:2910/3125 train_time:1062.427s step_avg:365.10ms
step:2911/3125 train_time:1062.790s step_avg:365.09ms
step:2912/3125 train_time:1063.153s step_avg:365.09ms
step:2913/3125 train_time:1063.512s step_avg:365.09ms
step:2914/3125 train_time:1063.871s step_avg:365.09ms
step:2915/3125 train_time:1064.232s step_avg:365.09ms
step:2916/3125 train_time:1064.590s step_avg:365.09ms
step:2917/3125 train_time:1064.951s step_avg:365.08ms
step:2918/3125 train_time:1065.312s step_avg:365.08ms
step:2919/3125 train_time:1065.674s step_avg:365.08ms
step:2920/3125 train_time:1066.032s step_avg:365.08ms
step:2921/3125 train_time:1066.408s step_avg:365.08ms
step:2922/3125 train_time:1066.778s step_avg:365.08ms
step:2923/3125 train_time:1067.136s step_avg:365.08ms
step:2924/3125 train_time:1067.510s step_avg:365.09ms
step:2925/3125 train_time:1067.881s step_avg:365.09ms
step:2926/3125 train_time:1068.252s step_avg:365.09ms
step:2927/3125 train_time:1068.622s step_avg:365.09ms
step:2928/3125 train_time:1068.993s step_avg:365.09ms
step:2929/3125 train_time:1069.363s step_avg:365.09ms
step:2930/3125 train_time:1069.738s step_avg:365.10ms
step:2931/3125 train_time:1070.111s step_avg:365.10ms
step:2932/3125 train_time:1070.482s step_avg:365.10ms
step:2933/3125 train_time:1070.854s step_avg:365.11ms
step:2934/3125 train_time:1071.227s step_avg:365.11ms
step:2935/3125 train_time:1071.601s step_avg:365.11ms
step:2936/3125 train_time:1071.972s step_avg:365.11ms
step:2937/3125 train_time:1072.343s step_avg:365.12ms
step:2938/3125 train_time:1072.717s step_avg:365.12ms
step:2939/3125 train_time:1073.089s step_avg:365.12ms
step:2940/3125 train_time:1073.460s step_avg:365.12ms
step:2941/3125 train_time:1073.831s step_avg:365.12ms
step:2942/3125 train_time:1074.203s step_avg:365.13ms
step:2943/3125 train_time:1074.574s step_avg:365.13ms
step:2944/3125 train_time:1074.945s step_avg:365.13ms
step:2945/3125 train_time:1075.318s step_avg:365.13ms
step:2946/3125 train_time:1075.691s step_avg:365.14ms
step:2947/3125 train_time:1076.062s step_avg:365.14ms
step:2948/3125 train_time:1076.434s step_avg:365.14ms
step:2949/3125 train_time:1076.793s step_avg:365.14ms
step:2950/3125 train_time:1077.155s step_avg:365.14ms
step:2951/3125 train_time:1077.513s step_avg:365.13ms
step:2952/3125 train_time:1077.888s step_avg:365.14ms
step:2953/3125 train_time:1078.247s step_avg:365.14ms
step:2954/3125 train_time:1078.622s step_avg:365.14ms
step:2955/3125 train_time:1078.993s step_avg:365.14ms
step:2956/3125 train_time:1079.365s step_avg:365.14ms
step:2957/3125 train_time:1079.737s step_avg:365.15ms
step:2958/3125 train_time:1080.102s step_avg:365.15ms
step:2959/3125 train_time:1080.462s step_avg:365.14ms
step:2960/3125 train_time:1080.821s step_avg:365.14ms
step:2961/3125 train_time:1081.194s step_avg:365.15ms
step:2962/3125 train_time:1081.567s step_avg:365.15ms
step:2963/3125 train_time:1081.937s step_avg:365.15ms
step:2964/3125 train_time:1082.310s step_avg:365.15ms
step:2965/3125 train_time:1082.684s step_avg:365.15ms
step:2966/3125 train_time:1083.058s step_avg:365.16ms
step:2967/3125 train_time:1083.433s step_avg:365.16ms
step:2968/3125 train_time:1083.805s step_avg:365.16ms
step:2969/3125 train_time:1084.179s step_avg:365.17ms
step:2970/3125 train_time:1084.555s step_avg:365.17ms
step:2971/3125 train_time:1084.928s step_avg:365.17ms
step:2972/3125 train_time:1085.302s step_avg:365.18ms
step:2973/3125 train_time:1085.677s step_avg:365.18ms
step:2974/3125 train_time:1086.048s step_avg:365.18ms
step:2975/3125 train_time:1086.422s step_avg:365.18ms
step:2976/3125 train_time:1086.794s step_avg:365.19ms
step:2977/3125 train_time:1087.165s step_avg:365.19ms
step:2978/3125 train_time:1087.538s step_avg:365.19ms
step:2979/3125 train_time:1087.897s step_avg:365.19ms
step:2980/3125 train_time:1088.260s step_avg:365.19ms
step:2981/3125 train_time:1088.637s step_avg:365.19ms
step:2982/3125 train_time:1089.009s step_avg:365.19ms
step:2983/3125 train_time:1089.382s step_avg:365.20ms
step:2984/3125 train_time:1089.760s step_avg:365.20ms
step:2985/3125 train_time:1090.132s step_avg:365.20ms
step:2986/3125 train_time:1090.503s step_avg:365.21ms
step:2987/3125 train_time:1090.873s step_avg:365.21ms
step:2988/3125 train_time:1091.237s step_avg:365.21ms
step:2989/3125 train_time:1091.602s step_avg:365.21ms
step:2990/3125 train_time:1091.963s step_avg:365.20ms
step:2991/3125 train_time:1092.323s step_avg:365.20ms
step:2992/3125 train_time:1092.694s step_avg:365.21ms
step:2993/3125 train_time:1093.066s step_avg:365.21ms
step:2994/3125 train_time:1093.437s step_avg:365.21ms
step:2995/3125 train_time:1093.811s step_avg:365.21ms
step:2996/3125 train_time:1094.184s step_avg:365.22ms
step:2997/3125 train_time:1094.557s step_avg:365.22ms
step:2998/3125 train_time:1094.928s step_avg:365.22ms
step:2999/3125 train_time:1095.287s step_avg:365.22ms
step:3000/3125 train_time:1095.644s step_avg:365.21ms
step:3000/3125 val_loss:3.28376 train_time:1095.645s step_avg:368.43ms
step:3001/3125 train_time:1096.022s step_avg:365.22ms
step:3002/3125 train_time:1096.394s step_avg:365.22ms
step:3003/3125 train_time:1096.765s step_avg:365.22ms
step:3004/3125 train_time:1097.137s step_avg:365.23ms
step:3005/3125 train_time:1097.509s step_avg:365.23ms
step:3005/3125 val_loss:3.28326 train_time:1097.509s step_avg:372.90ms
step:3006/3125 train_time:1097.885s step_avg:365.23ms
step:3007/3125 train_time:1098.256s step_avg:365.23ms
step:3008/3125 train_time:1098.629s step_avg:365.24ms
step:3009/3125 train_time:1099.001s step_avg:365.24ms
step:3010/3125 train_time:1099.371s step_avg:365.24ms
step:3010/3125 val_loss:3.28287 train_time:1099.374s step_avg:372.86ms
step:3011/3125 train_time:1099.750s step_avg:365.24ms
step:3012/3125 train_time:1100.122s step_avg:365.25ms
step:3013/3125 train_time:1100.494s step_avg:365.25ms
step:3014/3125 train_time:1100.867s step_avg:365.25ms
